Size BST-Insert AVL-Insert BST-Find AVL-Find
5085 20100 195 22014 152
5086 20054 190 21975 114
5087 19998 173 21555 179
5088 20247 202 21571 130
5089 20082 193 22717 87
5090 20047 197 22604 70
5091 20174 214 20185 152
5092 20131 169 20020 116
5093 20189 181 22602 156
5094 20114 188 22553 120
5095 20103 194 20349 151
5096 20176 207 20559 112
5097 20064 204 22531 145
5098 20095 219 22821 106
5099 20177 187 22078 153
5100 20057 181 22035 111
5101 20064 209 22762 153
5102 20219 187 22879 114
5103 20052 186 22305 219
5104 20516 187 22197 116
5105 20230 178 22017 77
5106 20162 182 21996 72
5107 20242 196 21671 160
5108 20197 199 21550 121
5109 20114 199 20113 122
5110 20159 209 20170 108
5111 20117 200 22147 144
5112 20244 203 22202 123
5113 20296 217 20870 99
5114 20252 186 20753 90
5115 20162 178 21932 196
5116 20323 192 21630 136
5117 20379 200 22774 156
5118 20427 193 22848 116
5119 20212 198 21841 156
5120 20208 207 21385 129
5121 20228 204 22207 27
5122 20400 187 22758 35
5123 20544 188 20412 172
5124 20735 217 20587 117
5125 20651 205 21033 146
5126 20811 211 21365 109
5127 20415 184 22404 141
5128 20597 193 23847 118
5129 20267 213 21125 98
5130 20376 196 21018 81
5131 20407 188 23128 167
5132 21955 310 23010 106
5133 20196 194 21653 149
5134 20317 187 21674 98
5135 20367 165 20248 161
5136 20232 190 20205 107
5137 20494 205 21141 73
5138 20509 216 20836 72
5139 20364 197 23443 169
5140 20448 190 22937 101
5141 20287 156 22802 146
5142 20395 174 22832 105
5143 20331 182 22234 184
5144 20340 198 22323 123
5145 20427 190 20946 106
5146 20309 204 20917 84
5147 20339 219 21767 161
5148 20429 203 22035 117
5149 20348 190 22304 145
5150 20453 188 22395 101
5151 20354 180 21774 177
5152 20297 196 21834 119
5153 20666 190 22275 62
5154 20422 218 22822 74
5155 21119 171 21851 173
5156 20311 196 21792 116
5157 20942 184 22355 166
5158 20820 219 22360 108
5159 20385 180 22323 197
5160 20900 173 22297 119
5161 20398 202 21528 104
5162 20352 186 21554 82
5163 20437 156 20936 147
5164 20335 172 21212 105
5165 20372 164 22937 115
5166 20364 169 22930 90
5167 20247 200 22364 132
5168 20359 213 22301 220
5169 20294 189 21802 115
5170 20506 172 21969 95
5171 20792 190 22991 257
5172 20309 185 22832 146
5173 20336 191 22875 124
5174 20279 202 23032 110
5175 20491 187 21825 180
5176 20251 190 21599 116
5177 20519 194 22965 155
5178 20217 202 22925 107
5179 20233 185 22907 152
5180 20206 201 22787 112
5181 20314 188 22979 139
5182 20455 195 22933 104
5183 20214 180 22952 197
5184 20237 173 22904 131
5185 20254 193 23087 62
5186 20254 177 22978 58
5187 20215 170 23099 177
5188 20248 174 23210 141
5189 20452 185 21205 157
5190 20470 164 20890 116
5191 20410 179 21151 165
5192 20302 215 21136 112
5193 20728 195 22053 119
5194 20760 189 22074 97
5195 20512 182 22967 197
5196 20358 187 23428 165
5197 20335 206 21092 114
5198 20371 202 21265 85
5199 20356 218 22467 168
5200 20383 205 22836 108
5201 20569 210 23186 102
5202 20474 202 23102 88
5203 20539 232 23153 161
5204 20410 202 23142 108
5205 20392 194 22669 118
5206 21159 179 22499 93
5207 20376 182 22655 116
5208 20955 189 22530 96
5209 20427 199 23126 109
5210 20396 201 23196 88
5211 20825 199 23102 190
5212 20509 194 23146 142
5213 20558 201 22724 164
5214 20593 180 22843 100
5215 20510 194 23543 169
5216 20640 205 23334 120
5217 20504 194 22630 66
5218 20665 197 22629 67
5219 20466 180 23207 170
5220 21154 174 23046 122
5221 20580 173 23237 134
5222 20404 193 23580 103
5223 20628 191 21224 171
5224 20392 190 21651 128
5225 20613 195 22237 114
5226 20523 197 22191 124
5227 20674 181 22733 153
5228 20629 197 22599 103
5229 20612 192 23407 171
5230 20513 197 23196 116
5231 20710 172 23175 212
5232 20621 185 23365 144
5233 20532 209 23406 80
5234 20594 192 23221 88
5235 20638 190 21585 157
5236 20765 185 21342 120
5237 20657 159 23210 139
5238 20830 174 23182 100
5239 20514 172 22238 195
5240 20549 187 22183 133
5241 20569 187 22170 114
5242 20491 187 22427 98
5243 20589 200 22728 213
5244 20577 216 22854 140
5245 20639 208 23700 207
5246 20655 199 23535 115
5247 20728 197 22797 180
5248 20642 185 22834 122
5249 20603 181 23432 52
5250 20537 182 23415 52
5251 20667 205 23527 217
5252 20780 185 23429 122
5253 21085 172 23427 105
5254 20906 189 23451 97
5255 20707 176 23572 150
5256 20701 181 23408 116
5257 20795 173 23476 146
5258 20765 188 23558 98
5259 20763 198 23732 136
5260 20742 163 23867 102
5261 20550 168 23510 192
5262 20601 187 23815 94
5263 20594 194 22995 182
5264 20553 201 23100 117
5265 20619 189 23603 113
5266 20588 185 23550 75
5267 20529 188 23664 150
5268 20518 187 23520 101
5269 20488 186 23580 97
5270 20574 187 23477 95
5271 20435 178 23312 195
5272 20619 184 23292 139
5273 20446 163 21729 133
5274 20437 175 21713 96
5275 20563 169 20801 147
5276 20647 189 20789 119
5277 20584 187 22620 166
5278 20799 177 22325 126
5279 20480 177 22444 142
5280 20454 172 22282 112
5281 20684 189 23753 105
5282 20809 171 23667 75
5283 20823 163 23464 160
5284 20626 164 23435 101
5285 20624 173 21291 137
5286 20534 193 21397 115
5287 20537 208 22457 180
5288 20658 217 22380 129
5289 20963 180 22592 98
5290 20532 183 22388 89
5291 20622 178 21739 150
5292 20703 188 21601 99
5293 20669 194 23102 149
5294 20739 179 23006 112
5295 20709 178 22703 153
5296 20658 167 22554 128
5297 20601 165 22457 72
5298 20585 179 22582 74
5299 20691 202 23007 146
5300 20889 207 22978 107
5301 20579 206 23878 162
5302 20704 205 23740 175
5303 21100 229 23865 157
5304 20716 185 23743 107
5305 21319 201 23664 159
5306 20743 197 23836 108
5307 20739 199 21645 148
5308 20667 185 21742 117
5309 20648 172 23475 144
5310 20675 184 23649 115
5311 20824 184 21794 164
5312 20682 224 21852 120
5313 20682 192 23282 66
5314 20727 192 23120 64
5315 20745 189 23082 169
5316 20727 204 23215 112
5317 21088 238 23062 100
5318 21342 217 23057 91
5319 20866 204 24137 189
5320 20723 182 23785 118
5321 20768 173 23819 95
5322 20870 197 23580 84
5323 20743 189 23870 154
5324 20727 195 23788 121
5325 21083 198 23594 156
5326 20825 195 23782 115
5327 20790 195 23191 135
5328 20736 261 23117 106
5329 20853 188 21728 75
5330 20724 178 21737 71
5331 20938 283 22753 183
5332 20788 177 22662 122
5333 20777 172 22622 121
5334 20759 182 22667 111
5335 20865 185 23302 166
5336 20879 205 23298 118
5337 20821 199 23973 129
5338 20781 197 24106 98
5339 20866 174 23717 168
5340 20851 169 23988 117
5341 20781 178 24030 157
5342 20764 175 23623 111
5343 20884 175 24152 184
5344 20902 191 23895 134
5345 20881 158 23731 72
5346 20853 195 23767 76
5347 20764 197 22626 218
5348 21185 221 22511 122
5349 20816 202 23201 147
5350 20939 214 23182 102
5351 20912 182 21168 159
5352 20832 176 21261 115
5353 20836 197 24118 152
5354 20845 175 25101 110
5355 20968 182 21331 159
5356 20917 186 21265 118
5357 20867 175 24188 122
5358 20977 168 24054 102
5359 21746 191 21315 162
5360 21669 211 21482 118
5361 20983 202 21539 96
5362 21104 194 21138 84
5363 20897 162 23956 199
5364 20954 176 24081 122
5365 20892 167 22369 171
5366 21178 175 22429 120
5367 21000 188 21801 158
5368 20937 194 21824 118
5369 20953 207 21106 101
5370 20965 183 21086 78
5371 21057 212 21300 160
5372 22100 229 21250 131
5373 20982 157 22661 137
5374 21113 182 22568 101
5375 20993 182 23375 147
5376 20979 181 23404 115
5377 21047 188 23847 50
5378 21080 192 23795 48
5379 21011 188 21566 197
5380 21035 172 21635 123
5381 21360 164 23385 154
5382 21041 189 23319 117
5383 21028 198 24242 183
5384 21519 207 24256 122
5385 21052 214 23475 145
5386 21142 200 23377 101
5387 21191 180 24035 190
5388 21086 174 23969 117
5389 21435 187 23395 124
5390 21130 199 23436 91
5391 21151 183 24174 164
5392 21232 194 24161 117
5393 21099 178 23921 110
5394 21434 192 24142 89
5395 21635 231 24357 273
5396 21112 214 24208 143
5397 21168 200 22305 146
5398 21200 210 22315 113
5399 21239 183 22712 172
5400 21190 185 22648 113
5401 21367 207 22662 92
5402 21600 189 22742 79
5403 21295 166 23434 155
5404 21272 181 23350 117
5405 21316 162 22189 117
5406 21371 161 22094 99
5407 21097 176 24324 188
5408 21239 212 24208 127
5409 21332 192 23998 75
5410 21168 201 23972 90
5411 21343 194 23602 160
5412 21552 194 23489 114
5413 21357 194 22066 112
5414 21302 185 22339 95
5415 21177 171 23685 150
5416 21303 181 23475 107
5417 21202 177 24388 147
5418 21319 174 23856 100
5419 21411 177 22325 177
5420 21516 206 27652 124
5421 21142 187 24482 158
5422 21404 196 23998 103
5423 21275 185 23740 173
5424 21505 194 23565 126
5425 21390 198 24436 84
5426 22115 179 24312 76
5427 21369 182 23836 152
5428 21449 200 23516 107
5429 21614 225 23358 105
5430 21399 197 22722 92
5431 21269 216 24248 161
5432 21752 212 24173 128
5433 21308 205 24537 108
5434 21306 204 24397 94
5435 21682 190 24304 158
5436 21430 206 24354 121
5437 21309 183 24445 126
5438 23830 179 24714 103
5439 21278 170 25051 155
5440 23221 178 24755 126
5441 21524 191 24702 70
5442 21451 188 24216 74
5443 21325 206 24319 196
5444 21347 204 24417 133
5445 21516 203 24804 115
5446 21634 198 24888 102
5447 22025 194 24554 186
5448 21849 208 25089 128
5449 21692 191 24035 122
5450 21775 196 23944 96
5451 21707 198 22592 187
5452 21671 208 22734 136
5453 22249 192 23096 131
5454 22544 207 23655 108
5455 21363 207 23757 171
5456 22219 230 23878 189
5457 21516 215 22719 256
5458 21429 189 22384 103
5459 21665 168 21887 184
5460 21500 185 21662 116
5461 21340 218 24577 216
5462 21603 256 24268 140
5463 21439 192 24473 155
5464 21512 182 24327 127
5465 21363 180 23767 196
5466 21325 174 23726 112
5467 21536 175 23267 260
5468 21936 192 23284 155
5469 21381 192 24462 165
5470 21382 204 24431 120
5471 21640 206 24399 186
5472 21572 175 24605 127
5473 21425 185 23929 91
5474 21555 182 24049 85
5475 21485 192 24400 201
5476 21430 205 24532 124
5477 21432 183 24605 177
5478 21532 187 24325 135
5479 21398 180 24110 165
5480 21641 210 23800 119
5481 21448 201 24486 115
5482 21447 184 24417 95
5483 21470 192 24442 159
5484 21511 175 24611 114
5485 21589 172 24567 143
5486 21457 180 24655 122
5487 21450 183 23870 187
5488 21534 195 23822 134
5489 21518 197 22730 136
5490 21507 172 22418 96
5491 21647 181 23282 214
5492 21827 200 23219 134
5493 21501 204 23809 194
5494 21558 205 23827 112
5495 21607 184 24834 187
5496 21564 200 24819 131
5497 21582 203 24559 115
5498 21787 207 24185 88
5499 21918 201 24163 154
5500 22259 187 24276 128
5501 21813 173 24617 114
5502 21607 193 24604 95
5503 21556 202 24619 152
5504 21575 236 24486 123
5505 21679 206 24179 56
5506 21940 200 23926 57
5507 21795 186 23894 194
5508 21740 189 23841 118
5509 21961 203 24807 177
5510 21820 208 24677 122
5511 21595 202 24648 215
5512 21598 193 24637 128
5513 21664 182 24706 149
5514 21745 177 24737 94
5515 21707 183 24680 212
5516 21574 201 24565 138
5517 21790 183 23973 165
5518 21602 188 23961 108
5519 21730 187 24915 156
5520 21798 188 24834 122
5521 21790 165 24557 109
5522 21845 178 24546 96
5523 21780 175 24282 167
5524 21639 180 23976 110
5525 21622 188 23445 176
5526 21575 196 23690 119
5527 21663 201 24060 175
5528 21629 211 23992 124
5529 22015 185 24558 122
5530 21991 179 24029 90
5531 21542 162 23443 169
5532 21541 178 23420 130
5533 21580 188 23468 114
5534 21524 203 23476 101
5535 21647 185 22064 190
5536 21700 167 21899 132
5537 21703 153 24696 97
5538 21547 160 24930 73
5539 21643 178 24060 192
5540 21536 183 24019 121
5541 21669 174 24922 143
5542 21735 180 25689 99
5543 21590 176 23672 193
5544 21611 176 23471 129
5545 21648 203 23933 103
5546 21609 180 23574 96
5547 21632 165 22687 177
5548 21810 161 22631 121
5549 22039 177 25397 140
5550 22301 171 24854 101
5551 21618 177 24100 160
5552 21724 214 24257 115
5553 21645 167 24475 77
5554 22018 176 24202 81
5555 21665 177 22660 143
5556 21909 176 22691 117
5557 21756 185 24864 145
5558 21873 191 24732 122
5559 21800 166 22615 196
5560 21913 173 22761 142
5561 21787 184 24238 187
5562 21763 197 24440 117
5563 21761 217 25004 194
5564 21997 185 24925 128
5565 21827 182 24699 138
5566 22061 193 24326 110
5567 21727 198 24998 148
5568 21734 173 25122 115
5569 21851 177 24921 62
5570 21775 168 24914 56
5571 21918 168 24266 194
5572 22009 170 24223 126
5573 21708 179 24272 110
5574 21854 180 24361 102
5575 21973 188 25084 226
5576 22093 342 24877 147
5577 21733 173 24786 194
5578 21730 165 24778 120
5579 21774 171 24690 169
5580 21858 177 24352 121
5581 21788 193 24995 171
5582 22330 175 25173 117
5583 21759 177 24965 202
5584 22055 170 24966 147
5585 22068 179 24962 88
5586 21958 200 24953 95
5587 21823 200 24940 202
5588 22049 211 24959 140
5589 21821 190 25195 155
5590 21899 231 24920 127
5591 21809 197 25116 178
5592 21912 213 25018 120
5593 21837 204 25009 98
5594 21967 187 25196 92
5595 21852 190 24474 178
5596 21961 188 24834 133
5597 21900 162 24941 160
5598 21915 163 24897 119
5599 21903 187 25325 186
5600 22044 215 25050 128
5601 21939 205 24900 88
5602 21854 195 24880 78
5603 21851 167 23570 179
5604 22052 182 23435 119
5605 22003 185 24817 146
5606 21889 185 24551 114
5607 21952 177 24980 214
5608 21893 190 24958 135
5609 21921 187 24302 127
5610 21869 175 24884 98
5611 21940 179 24942 176
5612 22026 179 24903 128
5613 21865 179 24401 147
5614 21953 199 24517 107
5615 21881 177 22853 165
5616 21841 179 22897 119
5617 21887 180 22468 90
5618 22278 199 22322 81
5619 21973 184 25324 153
5620 22107 206 25366 118
5621 22268 183 25080 141
5622 21957 196 24989 110
5623 21892 214 24458 164
5624 22051 210 24365 123
5625 22063 194 24546 116
5626 22033 175 24721 96
5627 22083 169 24540 139
5628 22146 189 24584 119
5629 21982 190 25382 121
5630 22265 185 25459 111
5631 22042 208 23952 188
5632 21979 175 24023 136
5633 22096 185 24174 38
5634 22028 199 24536 44
5635 22412 190 24649 193
5636 22499 207 24865 118
5637 22155 199 23988 150
5638 22109 199 24512 100
5639 22015 192 25219 194
5640 22028 194 25279 122
5641 22389 204 22657 126
5642 22136 187 22889 107
5643 22132 179 24984 147
5644 22302 180 25095 111
5645 22268 165 25447 148
5646 22097 185 25427 104
5647 22002 197 23993 141
5648 22215 214 24132 116
5649 22065 195 23137 125
5650 22315 189 23173 98
5651 22080 190 23047 179
5652 22073 182 23002 123
5653 22087 201 24671 163
5654 22370 198 24787 117
5655 22086 197 25124 206
5656 22081 176 25153 139
5657 22089 171 25134 125
5658 22101 183 25193 102
5659 22444 190 23662 164
5660 22140 203 23643 309
5661 22351 339 24832 148
5662 22203 185 24739 111
5663 22205 165 22822 162
5664 22148 187 22760 119
5665 22268 181 23052 85
5666 22301 197 23100 75
5667 22245 187 25572 189
5668 22196 191 25637 117
5669 22320 177 23679 139
5670 22147 192 23809 108
5671 22145 177 25190 164
5672 23006 203 25442 132
5673 22340 169 25509 109
5674 22574 172 25572 92
5675 22272 180 25399 198
5676 22437 172 25255 134
5677 22229 172 25487 147
5678 22397 180 25547 113
5679 22370 177 24970 176
5680 22263 193 25601 132
5681 22344 189 25330 119
5682 22288 172 25331 111
5683 22549 189 22640 185
5684 22712 224 22648 133
5685 22337 189 25465 179
5686 22371 190 25360 124
5687 22305 200 24784 193
5688 22503 201 24883 138
5689 22297 184 23356 140
5690 22400 183 23412 96
5691 22349 183 25488 198
5692 22345 184 25425 141
5693 22372 190 25581 129
5694 22430 180 25437 102
5695 22678 180 25891 162
5696 22480 222 25731 138
5697 22382 195 25495 75
5698 22361 181 25483 80
5699 22483 177 25548 161
5700 22432 193 25414 118
5701 22406 204 23955 121
5702 22476 194 24155 102
5703 22407 177 25515 207
5704 22499 170 25516 143
5705 22551 173 24995 148
5706 22401 168 25222 108
5707 22506 184 24850 171
5708 22383 198 24964 124
5709 22400 180 23970 177
5710 22472 178 24167 113
5711 22410 181 24022 172
5712 22561 168 24171 126
5713 22455 178 23451 79
5714 22586 203 23412 75
5715 22843 179 24895 183
5716 22694 180 25097 127
5717 22457 185 25729 163
5718 22544 198 25720 127
5719 22549 214 23860 201
5720 22577 196 23422 122
5721 22510 169 23552 98
5722 22574 173 23416 87
5723 22532 165 24942 170
5724 22575 179 25079 135
5725 22528 203 23523 175
5726 22566 201 23505 120
5727 22526 178 23507 158
5728 22508 162 23988 131
5729 22655 165 25242 89
5730 22820 188 25279 83
5731 22699 183 24639 220
5732 22515 203 24642 133
5733 22718 175 25159 156
5734 22652 173 25009 122
5735 22516 168 25664 169
5736 22573 177 25637 129
5737 22547 179 24121 120
5738 22552 187 24237 89
5739 23070 178 23040 159
5740 22824 174 22906 117
5741 22959 174 25079 127
5742 22655 190 24331 99
5743 22719 189 24158 150
5744 22583 215 24102 116
5745 22544 187 26330 103
5746 22543 185 25837 92
5747 22840 191 25118 192
5748 22583 210 25044 135
5749 22793 206 24235 151
5750 22687 201 24246 114
5751 22719 202 23166 137
5752 22698 208 23158 109
5753 22655 188 25999 144
5754 22702 190 26264 113
5755 22795 196 25142 172
5756 22695 207 25305 141
5757 22878 207 25795 327
5758 22749 187 25943 133
5759 22866 167 25802 194
5760 22747 182 26274 142
5761 22796 189 25979 67
5762 22807 190 25161 66
5763 22798 175 25282 168
5764 23078 183 25546 119
5765 22944 190 26218 127
5766 22746 185 25852 115
5767 22958 175 24315 184
5768 22863 187 24410 123
5769 22889 211 25707 155
5770 22746 191 25714 104
5771 22749 178 26202 193
5772 22796 208 26053 142
5773 22888 211 25283 164
5774 22744 211 25287 119
5775 22838 186 26066 186
5776 22729 182 25944 142
5777 22763 178 25880 91
5778 22914 203 26227 91
5779 22798 232 24492 188
5780 22764 197 24356 121
5781 22896 176 26247 135
5782 23035 192 26126 115
5783 22839 170 25830 162
5784 22782 181 25868 123
5785 22894 197 25900 122
5786 22850 188 26075 107
5787 23054 172 26027 153
5788 22827 177 26201 117
5789 22873 179 26094 148
5790 23059 198 26167 117
5791 23128 216 26115 170
5792 23036 220 26554 139
5793 23053 174 26172 77
5794 22888 167 26103 76
5795 23058 179 26112 195
5796 22925 182 26166 140
5797 23310 203 26041 123
5798 22912 180 26229 101
5799 23107 187 26170 192
5800 23404 209 26017 134
5801 23175 192 26451 132
5802 23007 187 26001 107
5803 22947 178 24258 197
5804 23175 192 23902 139
5805 23574 173 26159 115
5806 22795 180 26011 359
5807 23175 165 26177 136
5808 22964 175 26101 111
5809 22949 200 26084 87
5810 23129 169 26044 93
5811 23047 171 26231 159
5812 22847 188 26401 112
5813 22990 208 26170 167
5814 23060 188 26168 128
5815 22844 178 24656 202
5816 22592 205 25272 159
5817 22680 211 25767 165
5818 22644 221 25591 122
5819 22709 204 25477 190
5820 22898 202 25444 142
5821 22916 204 24980 185
5822 22955 197 24670 129
5823 22693 307 26372 201
5824 22850 236 26164 145
5825 22828 174 24774 77
5826 22804 184 24929 66
5827 22930 209 26508 178
5828 22878 192 26422 127
5829 22827 177 25795 160
5830 23064 183 25595 111
5831 22769 185 27228 169
5832 22763 206 26319 124
5833 22699 220 26194 124
5834 22839 185 26413 108
5835 22744 174 26300 155
5836 23082 172 26311 122
5837 22663 183 23557 155
5838 22782 193 24347 117
5839 22922 191 24045 152
5840 22891 206 23557 118
5841 22732 193 23705 97
5842 22857 192 23727 81
5843 22710 184 24102 171
5844 22812 177 23826 115
5845 22976 203 24924 163
5846 23260 177 24730 125
5847 22819 209 26379 158
5848 22724 204 26373 131
5849 23060 179 23523 115
5850 22776 179 23485 96
5851 22769 197 23775 158
5852 22694 189 23832 121
5853 22813 193 23516 137
5854 23164 192 23667 115
5855 22908 180 23244 157
5856 22846 198 23273 120
5857 23024 190 25824 98
5858 22815 174 26025 82
5859 22759 192 26455 169
5860 22768 173 26466 135
5861 23390 172 25644 177
5862 22774 179 25594 126
5863 22746 212 26272 150
5864 22854 201 26223 118
5865 22777 209 25789 110
5866 22864 175 25681 94
5867 22840 165 24891 188
5868 23614 175 25015 155
5869 24337 587 25001 139
5870 22957 181 24794 115
5871 22897 184 24080 172
5872 22877 178 24128 133
5873 22912 194 25802 127
5874 23800 221 25902 99
5875 23092 215 24822 195
5876 23022 190 24852 128
5877 22955 205 24934 135
5878 23287 168 24923 117
5879 22968 181 26229 187
5880 23452 172 25834 120
5881 23124 195 26591 143
5882 23004 199 54408 127
5883 22952 186 26094 202
5884 23457 190 25856 138
5885 22895 167 26736 170
5886 23545 180 26373 129
5887 23525 168 25103 184
5888 23197 209 25340 143
5889 23122 193 26914 54
5890 22931 207 26591 57
5891 23018 178 25870 199
5892 22949 188 25924 129
5893 23184 202 26536 197
5894 23009 196 26605 130
5895 22964 190 25944 180
5896 22994 197 26006 127
5897 22954 219 26965 143
5898 22961 177 26639 100
5899 23080 191 26686 211
5900 23192 201 26380 146
5901 23474 193 25358 168
5902 23146 192 25230 111
5903 22986 170 25937 155
5904 23099 187 25870 117
5905 22975 193 26917 93
5906 23155 195 26569 98
5907 23158 191 25895 158
5908 23364 195 26088 110
5909 23070 201 25977 154
5910 23128 198 26164 119
5911 23424 222 26915 217
5912 23329 236 26878 143
5913 23067 198 24425 128
5914 23100 196 24364 99
5915 23187 172 26569 207
5916 23194 176 26682 142
5917 23277 199 26081 109
5918 23537 171 25987 100
5919 23160 182 25259 171
5920 23369 183 25556 138
5921 23180 188 26823 92
5922 23157 178 27019 92
5923 23114 179 26785 167
5924 23371 178 26801 119
5925 23074 170 26069 140
5926 23207 183 26198 112
5927 23179 182 25429 265
5928 23102 203 25398 140
5929 23199 202 24466 158
5930 23232 206 24441 117
5931 23145 192 23852 157
5932 23130 188 24054 123
5933 24260 205 24887 128
5934 23295 196 25222 103
5935 23150 204 26715 205
5936 23144 231 26722 146
5937 23199 190 27251 98
5938 23095 194 26636 98
5939 23129 185 26515 174
5940 23310 187 26267 115
5941 23623 209 27032 183
5942 23487 191 26844 127
5943 23320 198 25340 198
5944 23215 189 25380 134
5945 23249 207 26929 124
5946 23203 195 26717 102
5947 23989 200 24116 181
5948 23165 191 24094 130
5949 23872 217 26487 128
5950 17236 302 26234 107
5951 16518 205 26936 189
5952 16536 210 26837 140
5953 16506 191 26932 70
5954 16492 184 26877 75
5955 16546 214 26853 205
5956 16504 216 26877 120
5957 16542 200 26825 174
5958 16568 186 26732 123
5959 16495 228 26859 194
5960 17009 206 26895 122
5961 16555 213 26176 119
5962 16656 230 26207 100
5963 16552 161 26259 156
5964 16620 159 26420 112
5965 16544 187 26996 164
5966 16574 181 27002 125
5967 16564 219 27032 151
5968 16562 204 27218 134
5969 16927 165 26932 112
5970 16707 154 26839 97
5971 16608 179 26207 152
5972 16592 171 26208 117
5973 16706 194 26996 177
5974 16647 223 27032 133
5975 16817 193 26959 204
5976 16850 180 27338 148
5977 16654 190 27035 144
5978 16730 187 26905 100
5979 16700 180 24348 154
5980 16666 218 24432 116
5981 16680 202 24451 127
5982 16670 205 24114 99
5983 16930 193 27068 175
5984 16714 207 26870 136
5985 16694 183 25595 89
5986 16681 232 25727 89
5987 16711 200 27183 174
5988 16704 192 27087 140
5989 17012 206 27021 177
5990 16787 189 27110 143
5991 16978 181 24917 173
5992 16719 198 24724 128
5993 16774 175 27096 129
5994 16805 184 27027 114
5995 16822 214 27426 165
5996 16823 182 27070 133
5997 16892 179 26513 147
5998 16762 228 26686 110
5999 16781 198 27143 185
6000 16931 182 27059 138
6001 16811 207 26657 83
6002 16908 178 26546 82
6003 16854 164 25694 191
6004 16821 202 25853 136
6005 16864 184 27260 181
6006 16990 214 27397 127
6007 17031 222 27053 230
6008 17070 196 27335 153
6009 16975 170 25962 162
6010 16806 208 25459 113
6011 16883 215 26630 195
6012 16961 192 27152 142
6013 16834 202 25791 192
6014 16908 173 25825 128
6015 16860 178 26913 142
6016 16947 193 26767 127
6017 17117 165 25604 69
6018 17147 174 25838 61
6019 17010 204 26780 192
6020 16870 193 26714 124
6021 17090 206 26802 146
6022 17122 239 26691 113
6023 16997 199 27487 217
6024 16985 187 27977 143
6025 17055 192 27547 165
6026 16975 176 27143 105
6027 16932 184 27091 173
6028 17195 192 26912 126
6029 17126 182 26668 108
6030 16985 193 26645 100
6031 16963 207 26750 211
6032 16936 179 26738 135
6033 17100 162 26794 89
6034 16955 213 26761 82
6035 17029 190 25676 199
6036 17050 168 25990 130
6037 17008 194 26797 164
6038 17375 191 26632 128
6039 16939 209 27620 232
6040 17054 225 27459 158
6041 16969 189 27392 142
6042 16972 197 27267 115
6043 17030 207 27455 208
6044 17184 195 27252 141
6045 17088 188 27626 223
6046 17043 221 27488 115
6047 17187 199 27422 171
6048 17091 196 27392 133
6049 17377 198 27860 82
6050 17052 177 27262 77
6051 17075 206 25797 194
6052 17034 179 26200 131
6053 17291 193 25097 166
6054 17081 203 25102 124
6055 17082 241 26681 145
6056 17087 216 27130 119
6057 17618 200 28158 139
6058 17124 244 28513 112
6059 17684 230 27557 199
6060 17203 198 27848 147
6061 17242 210 27338 159
6062 17117 187 27621 117
6063 17133 199 27556 174
6064 17121 224 27411 144
6065 17262 192 25875 106
6066 17143 185 25819 95
6067 17185 214 27069 167
6068 17188 204 26925 123
6069 17147 179 24428 137
6070 17705 224 24187 105
6071 17175 221 25053 166
6072 17251 191 24851 120
6073 17232 225 27609 148
6074 17262 195 27335 105
6075 17222 203 24935 169
6076 17263 212 25435 136
6077 17340 197 25113 162
6078 17762 181 25007 111
6079 17305 204 27385 193
6080 17219 172 27457 135
6081 17234 188 27466 87
6082 17336 239 27577 78
6083 17447 365 27030 202
6084 17331 205 26875 125
6085 17216 217 27634 162
6086 17248 194 28203 120
6087 17389 183 25049 155
6088 17201 220 25306 116
6089 17354 192 26757 115
6090 17235 188 26899 95
6091 17323 187 24077 186
6092 17368 183 24013 134
6093 17287 191 24130 173
6094 17248 248 24145 121
6095 17350 229 27277 200
6096 17273 208 27222 149
6097 17455 208 26543 93
6098 17284 193 26452 94
6099 17373 189 25847 209
6100 17306 246 25735 138
6101 17650 215 27185 177
6102 17474 195 27220 124
6103 17319 214 26548 179
6104 17382 196 26852 119
6105 17529 187 26700 135
6106 17284 216 26658 108
6107 17587 204 24856 137
6108 17363 209 25048 110
6109 17477 224 24180 108
6110 17491 210 24387 97
6111 17506 185 25920 197
6112 17378 224 25949 129
6113 17467 208 25904 75
6114 17354 184 25938 72
6115 17359 198 25742 194
6116 17399 214 25707 135
6117 17567 199 27355 157
6118 17450 229 27415 117
6119 17368 199 25849 167
6120 17515 184 26206 122
6121 17473 196 25049 138
6122 17414 195 24970 106
6123 17440 206 26649 191
6124 17439 222 26614 130
6125 14089 279 27379 183
6126 13323 326 27383 125
6127 13195 255 24175 224
6128 13182 245 24064 137
6129 13222 211 24576 98
6130 13353 197 24655 89
6131 13237 257 26232 172
6132 13373 240 25955 122
6133 13262 228 25842 169
6134 13352 237 25933 127
6135 13263 205 26097 155
6136 13262 201 26033 126
6137 13289 229 26842 128
6138 13283 203 26754 111
6139 13667 190 26814 186
6140 13296 231 26976 149
6141 13336 230 27570 176
6142 13510 188 27673 128
6143 13339 224 27672 177
6144 13729 210 27695 135
6145 13706 202 27525 22
6146 13318 216 27482 35
6147 13362 204 27507 281
6148 13497 202 27454 139
6149 13425 224 26851 132
6150 13533 202 27474 234
6151 13646 216 27621 123
6152 13580 223 28265 117
6153 13633 192 27424 139
6154 13413 271 27160 101
6155 13555 282 27613 268
6156 13651 171 28225 153
6157 13397 179 27235 142
6158 13442 200 26968 109
